0.0	1.1444163288138908e-6
100.0	1.0191949235082907e-6
200.0	1.0468188814162623e-6
300.0	1.2807343007533773e-6
400.0	1.3226795222330295e-6
500.0	9.934446495253213e-7
600.0	1.7222900533933892e-6
700.0	1.564053468448159e-6
800.0	6.603971690160541e-7
900.0	1.750737262110327e-6
1000.0	2.673769695437105e-7
1100.0	9.002481239648198e-7
1200.0	1.1693743232449428e-6
1300.0	1.4378815564210644e-6
1400.0	7.947019050298791e-7
1500.0	0.9999999999999974
1600.0	7.364980535011202e-7
1700.0	9.340163144140182e-7
1800.0	1.4664359968049017e-6
1900.0	1.28430348615573e-6
2000.0	2.605947936675064e-7
2100.0	1.7936633398725096e-6
2200.0	6.764265896116256e-7
2300.0	1.653101724104599e-6
2400.0	1.7380010078170131e-6
2500.0	9.175702470661442e-7
2600.0	1.4998693653703257e-6
2700.0	1.219304462996642e-6
2800.0	6.612903066176684e-7
2900.0	1.3445526130912061e-6
3000.0	1.5399378888055917e-6
3100.0	1.3982988574060576e-6
3200.0	6.362095408128877e-7
3300.0	1.121128413553389e-6
3400.0	1.6191642426437054e-6
3500.0	1.1093363910214351e-6
3600.0	1.5053646130263875e-6
3700.0	1.4828388422534705e-6
3800.0	7.118943839944301e-7
3900.0	1.7459395372361128e-6
4000.0	3.0765814641690177e-7
4100.0	8.602037682920854e-7
4200.0	1.1769752929193036e-6
4300.0	1.2311324563407903e-6
4400.0	6.833828644258704e-7
4500.0	6.1569069138440025e-6
4600.0	6.255160133877223e-7
4700.0	1.2513815951563107e-6
4800.0	1.0543391664972892e-6
4900.0	1.0487370628073977e-6
5000.0	3.502479178309942e-7
5100.0	1.7355936480402345e-6
5200.0	5.672735477717081e-7
5300.0	1.4567630795069193e-6
5400.0	1.3673935143565913e-6
5500.0	1.3913352763124798e-6
5600.0	1.3270736884930194e-6
5700.0	1.2392264752389227e-6
5800.0	9.185640243411039e-7
5900.0	9.052630931207468e-7
6000.0	1.220464355772905e-6
6100.0	1.2497301838415933e-6
6200.0	6.504184474961817e-7
6300.0	1.2800361193309382e-6
6400.0	1.2647673778893908e-6
6500.0	5.579265132505026e-7
6600.0	1.1845771224384444e-6
6700.0	8.577225753812754e-7
6800.0	1.4880211499663891e-6
6900.0	1.8763531207179095e-6
7000.0	5.410096355007227e-7
7100.0	3.4903237917931587e-7
7200.0	1.024257220486832e-6
7300.0	1.2994180628353076e-6
7400.0	1.0038319220193704e-6
7500.0	6.682939946443029e-6
7600.0	1.4381350085300897e-6
7700.0	2.2864455627056883e-6
7800.0	1.9076818855397436e-6
7900.0	1.6326759950200386e-6
8000.0	1.271573692675815e-7
8100.0	1.1161172660138752e-6
8200.0	1.4859699226326127e-6
8300.0	1.933089081637684e-6
8400.0	1.9747694066661282e-6
8500.0	1.3931903203795223e-6
8600.0	1.887001024401851e-6
8700.0	2.1318108360980966e-6
8800.0	3.5481169182798654e-7
8900.0	2.3520855627576335e-6
9000.0	1.0051464423120842e-6
9100.0	1.0679571129173683e-6
9200.0	1.2821271118186817e-6
9300.0	1.7772495893347535e-6
9400.0	1.5253777179701259e-6
9500.0	1.757394838124092e-6
9600.0	2.2476484731089037e-6
9700.0	1.789897863070672e-6
9800.0	2.2590222090059304e-6
9900.0	1.0935646920267842e-7
10000.0	1.1250867059315384e-6
10100.0	1.0107508170967425e-6
10200.0	1.0852564903279552e-6
10300.0	1.0710410134560222e-6
10400.0	7.100987993301786e-7
10500.0	7.02317147764759e-6
10600.0	1.1756213671251535e-6
10700.0	1.4442971388075734e-6
10800.0	3.023010877199734e-6
10900.0	6.417299920168686e-7
11000.0	2.1088128604448546e-6
11100.0	3.43171803837829e-6
11200.0	2.0862194080167134e-6
11300.0	1.5835141325563482e-6
11400.0	3.8612988037160425e-6
11500.0	1.3300192170966737e-6
11600.0	1.6331737398568456e-6
11700.0	8.372402882638631e-7
11800.0	1.2360744152835483e-6
11900.0	5.706450321638841e-7
12000.0	2.5715986586337887e-6
12100.0	1.0180389808631134e-6
12200.0	3.340625698040322e-7
12300.0	8.46232562950567e-7
12400.0	1.7665732734000753e-6
12500.0	1.4825789950850033e-6
